h2_p	N_causal_SNPs	vr	freq_r	k	N_samples	seed	median_mut	median_ref	p_wilcox	h2_rare	penetrance	h2_poly_est	var_y	mean_prs	mean_prs_cases	r_prs_est_with_rv	r_prs_est_without_rv	mean_prs_cases_est_with_rv	mean_prs_cases_est_without_rv
0.2	100	0.05	0.01	0.05	5000	37	0.188105465	0.474456501	0.001440137	0.05	0.397959184	0.213873974	1	-1.83E-17	0.415726664	0.951236292	0.951582839	-0.058888886	-0.032169338
0.2	100	0.05	0.01	0.05	5000	38	0.219601363	0.395989731	0.000407657	0.05	0.521008403	0.178684799	1	1.00E-17	0.380471772	0.954460118	0.949732357	0.039870849	0.074784912
0.2	100	0.05	0.01	0.05	5000	39	0.213072951	0.392525855	0.005162627	0.05	0.461538462	0.196939964	1	-1.97E-17	0.378074232	0.966696349	0.962850701	0.018461111	0.048286369
0.2	100	0.05	0.01	0.05	5000	40	0.123569468	0.438841143	5.92E-05	0.05	0.494736842	0.195341384	1	-3.25E-17	0.358868506	0.947639368	0.945621067	-0.024623722	0.011693411
0.2	100	0.05	0.01	0.05	5000	41	0.275434392	0.508591915	0.004746914	0.05	0.448979592	0.217775994	1	-7.65E-18	0.444905037	0.959932909	0.960909652	0.049984729	0.083343881
0.2	100	0.05	0.01	0.05	5000	42	0.107926044	0.456490097	3.13E-06	0.05	0.489130435	0.212901094	1	-2.71E-17	0.409371445	0.957302433	0.956482664	-0.011178224	0.018962162
0.2	100	0.05	0.01	0.05	5000	43	0.262545673	0.462496622	0.002251032	0.05	0.402298851	0.20272383	1	-2.45E-17	0.432476864	0.963054449	0.961520487	0.025855796	0.05845808
0.2	100	0.05	0.01	0.05	5000	44	0.165040593	0.490852545	4.26E-05	0.05	0.43	0.25789036	1	-7.61E-18	0.428487279	0.976861613	0.973925101	-0.010319963	0.022261076
0.2	100	0.05	0.01	0.05	5000	45	0.121175262	0.557409796	1.22E-05	0.05	0.433962264	0.2579826	1	-2.52E-17	0.472251869	0.97515445	0.973534165	-0.014654874	0.017674714
0.2	100	0.05	0.01	0.05	5000	46	0.064964439	0.392041495	1.60E-05	0.05	0.42	0.185805998	1	-1.13E-17	0.348718636	0.956531502	0.954300677	-0.076161505	-0.04604341
0.2	100	0.05	0.01	0.05	5000	47	0.179188501	0.388848172	7.08E-05	0.05	0.514563107	0.188498047	1	3.98E-18	0.344092583	0.959582119	0.961831339	-0.021999943	0.007968746
0.2	100	0.05	0.01	0.05	5000	48	0.20454194	0.3669552	0.015613659	0.05	0.422222222	0.188865909	1	-3.68E-17	0.378110356	0.945693858	0.940652854	0.10607868	0.127498842
0.2	100	0.05	0.01	0.05	5000	49	0.163946734	0.518346224	1.87E-06	0.05	0.444444444	0.220667607	1	3.55E-17	0.477589917	0.961690217	0.961442418	0.027206666	0.048925066
0.2	100	0.05	0.01	0.05	5000	50	0.252927713	0.405438352	0.001280885	0.05	0.469879518	0.200114235	1	-2.70E-17	0.39576837	0.950345654	0.948348598	-0.015528764	0.016136267
0.2	100	0.05	0.01	0.05	5000	51	0.245279963	0.405876115	0.011468882	0.05	0.607594937	0.201427608	1	-1.27E-17	0.382186774	0.944457778	0.945321486	0.093992212	0.137490535
0.2	100	0.05	0.01	0.05	5000	52	0.066752668	0.33460025	6.16E-05	0.05	0.459183673	0.15464163	1	1.30E-17	0.313941688	0.943959552	0.936749107	-0.025420179	0.008641481
0.2	100	0.05	0.01	0.05	5000	53	0.118174182	0.419422884	9.21E-05	0.05	0.474226804	0.19404052	1	-3.62E-17	0.370894412	0.957252462	0.95359837	0.016011448	0.049591857
0.2	100	0.05	0.01	0.05	5000	54	0.225888191	0.410039984	0.002269504	0.05	0.421052632	0.201050547	1	-3.20E-17	0.393635816	0.954575367	0.950925871	0.029861114	0.064128097
0.2	100	0.05	0.01	0.05	5000	55	0.197342818	0.408370485	0.005116471	0.05	0.363636364	0.179601224	1	-2.99E-18	0.346219311	0.961236736	0.958142183	-0.035724554	-0.00637113
0.2	100	0.05	0.01	0.05	5000	56	0.096822362	0.380912841	8.06E-06	0.05	0.43877551	0.178350302	1	-4.36E-17	0.331990508	0.96047511	0.960911181	-0.061705632	-0.035912824
0.2	100	0.05	0.01	0.05	5000	57	0.270614625	0.498500202	0.000273031	0.05	0.342105263	0.247324785	1	6.09E-18	0.469311657	0.958897248	0.958360348	-0.007557621	0.017539147
0.2	100	0.05	0.01	0.05	5000	58	0.145075985	0.455826806	3.23E-06	0.05	0.552631579	0.180017595	1	-1.62E-17	0.3786562	0.948026057	0.943509193	0.02308138	0.061135872
0.2	100	0.05	0.01	0.05	5000	59	0.305083883	0.396084705	0.02149171	0.05	0.462184874	0.195302347	1	2.28E-17	0.380718069	0.95642031	0.953896214	0.00557378	0.042160735
0.2	100	0.05	0.01	0.05	5000	60	0.097468261	0.398572934	5.08E-06	0.05	0.575757576	0.178648457	1	1.14E-17	0.337995221	0.950212771	0.94504268	0.043045486	0.087103267
0.2	100	0.05	0.01	0.05	5000	61	0.172580168	0.45755852	1.53E-06	0.05	0.495145631	0.209897038	1	1.21E-17	0.43092984	0.963381788	0.959988357	0.028755596	0.055454497
0.2	100	0.05	0.01	0.05	5000	62	0.244672578	0.456419109	0.002979741	0.05	0.424242424	0.216967095	1	7.40E-18	0.444818627	0.963296148	0.963430932	0.029799905	0.058325433
0.2	100	0.05	0.01	0.05	5000	63	0.090781098	0.504892716	5.88E-07	0.05	0.490196078	0.20351006	1	2.86E-17	0.406510826	0.957028149	0.955287225	0.004372414	0.038846297
0.2	100	0.05	0.01	0.05	5000	64	0.060071211	0.381598456	1.10E-06	0.05	0.465116279	0.17968113	1	1.65E-17	0.333257432	0.936269391	0.933169283	-0.081218257	-0.046510104
0.2	100	0.05	0.01	0.05	5000	65	0.185007647	0.646999924	2.54E-06	0.05	0.425742574	0.268307547	1	1.67E-17	0.518591864	0.962147563	0.960798282	0.012189809	0.046353903
0.2	100	0.05	0.01	0.05	5000	66	0.207349313	0.384944947	0.002574717	0.05	0.429906542	0.186811218	1	-1.06E-17	0.385621788	0.966908416	0.963644627	0.025772667	0.056076567
0.2	100	0.05	0.01	0.05	5000	67	0.147760434	0.49047437	0.000132117	0.05	0.505494505	0.193291895	1	-1.28E-17	0.422504187	0.951732426	0.949606418	0.084681555	0.124639119
0.2	100	0.05	0.01	0.05	5000	68	0.049574894	0.405487836	9.93E-07	0.05	0.577319588	0.170043252	1	3.32E-17	0.32994358	0.954224711	0.95349808	-0.014575803	0.016188275
0.2	100	0.05	0.01	0.05	5000	69	0.186339272	0.381829415	0.000661182	0.05	0.5	0.168802606	1	2.26E-18	0.328721798	0.943050549	0.942362644	-0.010980515	0.018277175
0.2	100	0.05	0.01	0.05	5000	70	0.173953339	0.404432706	0.002652399	0.05	0.489361702	0.191072523	1	2.13E-17	0.374495074	0.95688069	0.950916172	0.053806222	0.101090205
0.2	100	0.05	0.01	0.05	5000	71	0.076213661	0.471531264	1.47E-05	0.05	0.442477876	0.226284192	1	4.09E-17	0.411118146	0.969928163	0.967346441	-0.014382037	0.022627049
0.2	100	0.05	0.01	0.05	5000	72	0.17364297	0.448851038	0.005880314	0.05	0.402439024	0.200116973	1	-1.90E-17	0.403852778	0.957363388	0.957842072	0.048465446	0.076899074
0.2	100	0.05	0.01	0.05	5000	73	0.104010688	0.541508855	0.000111346	0.05	0.393617021	0.272681328	1	-5.14E-17	0.53448769	0.9726197	0.970146619	-0.027659605	0.003980521
0.2	100	0.05	0.01	0.05	5000	74	0.122576146	0.322915417	0.000222814	0.05	0.448598131	0.174123694	1	7.56E-18	0.304559616	0.944119442	0.942494717	-0.004053649	0.021678438
0.2	100	0.05	0.01	0.05	5000	75	0.104064913	0.355598487	0.000214463	0.05	0.51754386	0.151060061	1	-4.69E-17	0.275080879	0.943896234	0.939851509	-0.05212361	-0.017255689
0.2	100	0.05	0.01	0.05	5000	76	0.113793146	0.358211214	1.06E-05	0.05	0.62	0.131139774	1	-1.78E-17	0.277121548	0.942623819	0.93415283	0.018819491	0.057130339
0.2	100	0.05	0.01	0.05	5000	77	0.211506661	0.526996681	1.18E-05	0.05	0.481927711	0.239927289	1	-2.64E-17	0.475368613	0.965291432	0.964123921	-0.096003244	-0.063035854
0.2	100	0.05	0.01	0.05	5000	78	0.265533298	0.484674148	0.001250299	0.05	0.352941176	0.219047055	1	-5.24E-18	0.414307846	0.967712736	0.965028452	-0.052444363	-0.029988723
0.2	100	0.05	0.01	0.05	5000	79	0.259920486	0.475280167	0.000259383	0.05	0.411214953	0.253184714	1	-3.49E-17	0.457074127	0.970626315	0.96989163	0.036583996	0.062364236
0.2	100	0.05	0.01	0.05	5000	80	0.153743344	0.511047136	1.05E-05	0.05	0.450980392	0.234062658	1	-3.49E-17	0.437415753	0.95510231	0.955366096	-0.021623544	0.006186079
0.2	100	0.05	0.01	0.05	5000	81	0.182972766	0.325728126	0.015175893	0.05	0.5	0.155086077	1	-2.10E-17	0.293016961	0.937158802	0.935990031	0.007936196	0.036507272
0.2	100	0.05	0.01	0.05	5000	82	0.254540566	0.435855718	0.000834463	0.05	0.387755102	0.186168886	1	6.00E-17	0.397635482	0.954340001	0.951826941	-0.030263227	-0.002937982
0.2	100	0.05	0.01	0.05	5000	83	0.229651629	0.502361122	0.000491508	0.05	0.510869565	0.230219883	1	-1.08E-17	0.452397042	0.966238065	0.96478504	0.034815878	0.06394739
0.2	100	0.05	0.01	0.05	5000	84	0.119014156	0.319412047	0.01034128	0.05	0.505747126	0.143226041	1	-2.82E-17	0.289758251	0.949087744	0.94549626	-0.009637491	0.017743088
0.2	100	0.05	0.01	0.05	5000	85	0.135523753	0.383606817	0.004864727	0.05	0.524390244	0.212578507	1	-2.79E-17	0.370626983	0.958673937	0.958567808	0.034089246	0.068743831
0.2	100	0.05	0.01	0.05	5000	86	0.18423493	0.40917159	0.000413736	0.05	0.40625	0.169109024	1	8.21E-18	0.352288499	0.950915128	0.94643403	-0.008434185	0.022317594
0.2	100	0.05	0.01	0.05	5000	87	0.129782777	0.446315611	0.000413583	0.05	0.422680412	0.193715211	1	6.54E-17	0.39365472	0.953869489	0.954334303	-0.027313713	-0.005602056
0.2	100	0.05	0.01	0.05	5000	88	0.127425826	0.39883402	3.85E-05	0.05	0.444444444	0.193993953	1	4.79E-18	0.362271724	0.964674686	0.961251446	-0.09064282	-0.062992311
0.2	100	0.05	0.01	0.05	5000	89	0.285752544	0.448049353	0.015651967	0.05	0.515789474	0.235114267	1	4.92E-17	0.419007926	0.958043451	0.95524791	0.016714127	0.046074267
0.2	100	0.05	0.01	0.05	5000	90	0.323572778	0.499917419	0.000726145	0.05	0.389380531	0.193994611	1	-3.59E-17	0.413650322	0.955124451	0.954801096	-0.031895468	-0.008691417
0.2	100	0.05	0.01	0.05	5000	91	0.265288602	0.597253511	4.17E-05	0.05	0.478723404	0.274373965	1	1.25E-17	0.537186054	0.972006163	0.969466671	0.043842526	0.075093363
0.2	100	0.05	0.01	0.05	5000	92	0.102403337	0.375354752	0.00048032	0.05	0.385321101	0.171558378	1	2.72E-17	0.337539588	0.955476795	0.951928573	-0.068419809	-0.037807859
0.2	100	0.05	0.01	0.05	5000	93	0.166180527	0.402652072	0.000329659	0.05	0.419047619	0.184322743	1	-7.41E-18	0.395766335	0.95195834	0.950171094	-0.009928366	0.019706699
0.2	100	0.05	0.01	0.05	5000	94	0.231833528	0.415865274	0.002021472	0.05	0.461538462	0.210415255	1	-3.89E-18	0.403031889	0.956751951	0.953746442	0.002073731	0.031474926
0.2	100	0.05	0.01	0.05	5000	95	0.134292435	0.493618754	1.01E-07	0.05	0.393939394	0.230425423	1	-5.17E-17	0.426305118	0.964723674	0.961384834	-0.083033028	-0.055163637
0.2	100	0.05	0.01	0.05	5000	96	0.122954242	0.424432735	0.001840542	0.05	0.467391304	0.224272491	1	-2.71E-17	0.392527838	0.959706988	0.958008609	-0.0238936	0.006702096
0.2	100	0.05	0.01	0.05	5000	97	0.192871637	0.416768946	0.000188438	0.05	0.495327103	0.184900671	1	1.27E-17	0.350444378	0.952812955	0.951260368	-0.026322215	-0.001096731
0.2	100	0.05	0.01	0.05	5000	98	0.177378473	0.428695663	0.000144213	0.05	0.447916667	0.219906143	1	-1.20E-17	0.382814182	0.969924445	0.967033514	-0.014492713	0.026496178
0.2	100	0.05	0.01	0.05	5000	99	0.135879081	0.399373245	0.000835109	0.05	0.602040816	0.167513349	1	3.04E-19	0.323114556	0.96163207	0.960426837	0.055635102	0.096990603
0.2	100	0.05	0.01	0.05	5000	100	0.35726769	0.433501408	0.066664149	0.05	0.505494505	0.206538586	1	-5.28E-18	0.413092318	0.963002302	0.962148111	0.059803588	0.087691963
0.2	100	0.1	0.01	0.05	5000	1	0.025099608	0.405781315	1.15E-10	0.1	0.691489362	0.164534699	1	-1.15E-17	0.299559708	0.949926185	0.946510373	-0.063177474	-0.030620979
0.2	100	0.1	0.01	0.05	5000	2	0.172104108	0.597089168	3.56E-10	0.1	0.635036496	0.270933749	1	2.29E-17	0.465944764	0.971163148	0.966078765	0.028652313	0.071182419
0.2	100	0.1	0.01	0.05	5000	3	-0.031715654	0.333842272	1.43E-09	0.1	0.73	0.142762167	1	-1.39E-18	0.245725086	0.941856925	0.931218757	0.008285466	0.045870682
0.2	100	0.1	0.01	0.05	5000	4	0.062243353	0.404626085	9.26E-09	0.1	0.776699029	0.166727488	1	2.55E-17	0.309932722	0.956773336	0.949457113	-0.001982608	0.050811808
0.2	100	0.1	0.01	0.05	5000	5	0.13393752	0.455851351	1.21E-07	0.1	0.721153846	0.176400912	1	-1.19E-17	0.335544988	0.951554442	0.951055319	0.027063629	0.060062007
0.2	100	0.1	0.01	0.05	5000	6	0.046968578	0.437522919	2.95E-10	0.1	0.701923077	0.211386165	1	-2.29E-17	0.374917659	0.951866788	0.950104958	-0.063362894	-0.029331735
0.2	100	0.1	0.01	0.05	5000	7	0.01517291	0.449632107	3.48E-09	0.1	0.694444444	0.184714972	1	2.20E-17	0.300639397	0.961549098	0.958831135	-0.001235507	0.033881402
0.2	100	0.1	0.01	0.05	5000	8	0.094479542	0.441191405	5.54E-11	0.1	0.702970297	0.227499805	1	1.28E-17	0.332816134	0.964862699	0.959306566	-0.025560161	0.010478328
0.2	100	0.1	0.01	0.05	5000	9	0.087190749	0.429435253	4.13E-07	0.1	0.753246753	0.178434228	1	1.73E-17	0.350544021	0.947837682	0.948347392	-0.040824764	0.005028241
0.2	100	0.1	0.01	0.05	5000	10	0.061548291	0.426048376	1.80E-06	0.1	0.666666667	0.176745702	1	-1.10E-17	0.327495397	0.957455827	0.953337479	-0.040223769	0.011207607
0.2	100	0.1	0.01	0.05	5000	11	0.035123343	0.411270794	8.55E-11	0.1	0.705882353	0.169744098	1	1.83E-17	0.315153361	0.958634777	0.955945858	-0.05953995	-0.022676798
0.2	100	0.1	0.01	0.05	5000	12	0.012976228	0.453539192	5.30E-08	0.1	0.654761905	0.148300043	1	-6.53E-18	0.363734082	0.953881813	0.949130272	-0.039307629	0.002851832
0.2	100	0.1	0.01	0.05	5000	13	0.048324715	0.458095752	8.63E-07	0.1	0.790697674	0.187492287	1	-1.08E-17	0.357776191	0.960285851	0.960304434	0.052246766	0.1091891
0.2	100	0.1	0.01	0.05	5000	14	0.034058061	0.334625719	1.50E-09	0.1	0.694444444	0.153684081	1	4.40E-17	0.248424933	0.950129828	0.945701799	-0.063596997	-0.028368861
0.2	100	0.1	0.01	0.05	5000	15	0.165169882	0.456940096	1.24E-09	0.1	0.596638655	0.188729028	1	-9.18E-18	0.366543365	0.94648969	0.942048387	-0.03986515	-0.00339799
0.2	100	0.1	0.01	0.05	5000	16	0.163922181	0.428564447	2.12E-05	0.1	0.705882353	0.203419452	1	-2.12E-18	0.332762536	0.962728499	0.95505223	0.050292938	0.095185108
0.2	100	0.1	0.01	0.05	5000	17	0.122727442	0.429495395	1.30E-07	0.1	0.770833333	0.218786479	1	-9.56E-18	0.344395583	0.956977633	0.959686644	-0.012664353	0.039745005
0.2	100	0.1	0.01	0.05	5000	18	0.007749029	0.470580096	1.15E-15	0.1	0.712962963	0.191727202	1	1.10E-18	0.343168991	0.959244918	0.959206368	-0.076198419	-0.027270501
0.2	100	0.1	0.01	0.05	5000	19	0.039382369	0.489856272	8.46E-08	0.1	0.831325301	0.217579187	1	-3.77E-17	0.377051112	0.96266534	0.96194793	-0.000196665	0.050599061
0.2	100	0.1	0.01	0.05	5000	20	0.138605099	0.452927242	1.44E-06	0.1	0.682926829	0.193682585	1	7.97E-18	0.353313999	0.958349653	0.955758162	0.009201269	0.048330575
0.2	100	0.1	0.01	0.05	5000	21	0.009190288	0.504138911	1.01E-12	0.1	0.715789474	0.214986833	1	-2.48E-17	0.390175035	0.957787597	0.95110558	-0.063548563	-0.020065613
0.2	100	0.1	0.01	0.05	5000	22	0.151916513	0.523265478	2.38E-10	0.1	0.719298246	0.19663768	1	-5.85E-19	0.378501412	0.958734855	0.954865307	-0.00505017	0.038119158
0.2	100	0.1	0.01	0.05	5000	23	0.115606216	0.396053358	2.14E-08	0.1	0.690909091	0.176071839	1	9.24E-18	0.325855556	0.948466912	0.93975979	-0.000555606	0.044655633
0.2	100	0.1	0.01	0.05	5000	24	0.046105372	0.355818404	6.95E-10	0.1	0.788461538	0.184243507	1	-1.78E-17	0.270313475	0.960404267	0.954200843	-0.036795208	0.01530677
0.2	100	0.1	0.01	0.05	5000	25	0.033644282	0.499895468	5.87E-09	0.1	0.71	0.217030058	1	-1.45E-17	0.386606486	0.972306633	0.970577273	-0.051682297	-0.01256894
0.2	100	0.1	0.01	0.05	5000	26	0.11844377	0.533704146	1.27E-09	0.1	0.711538462	0.230101655	1	-4.35E-18	0.386674122	0.971642808	0.967681493	-0.028112548	0.013890411
0.2	100	0.1	0.01	0.05	5000	27	0.096733807	0.500560253	3.23E-08	0.1	0.765957447	0.224501988	1	4.52E-17	0.371740338	0.960625213	0.950838868	0.066462787	0.122998626
0.2	100	0.1	0.01	0.05	5000	28	0.110667383	0.463059628	2.95E-08	0.1	0.752212389	0.201922584	1	1.16E-17	0.352762187	0.9577143	0.956830936	0.052868077	0.121424131
0.2	100	0.1	0.01	0.05	5000	29	0.070945144	0.502599038	1.46E-09	0.1	0.773195876	0.208934997	1	-7.38E-18	0.378953071	0.962741628	0.955980092	0.033299637	0.082506247
0.2	100	0.1	0.01	0.05	5000	30	0.037432032	0.465864953	1.09E-09	0.1	0.744444444	0.221475453	1	-2.23E-17	0.353801628	0.955942565	0.948818615	-0.039225672	0.016442613
0.2	100	0.1	0.01	0.05	5000	31	0.174966135	0.420032162	1.92E-06	0.1	0.660377358	0.176520227	1	-1.49E-17	0.332464727	0.962192429	0.960923229	-0.006684235	0.025447272
0.2	100	0.1	0.01	0.05	5000	32	0.004672158	0.366249522	2.52E-09	0.1	0.673267327	0.153734611	1	1.93E-17	0.298515839	0.953973887	0.947438375	-0.05248855	-0.014707207
0.2	100	0.1	0.01	0.05	5000	33	0.115506278	0.438923989	6.01E-08	0.1	0.765306122	0.204815056	1	1.65E-17	0.364246289	0.959953403	0.954032926	0.021561564	0.144797905
0.2	100	0.1	0.01	0.05	5000	34	0.009207093	0.461974146	2.30E-13	0.1	0.623853211	0.194073578	1	-2.00E-17	0.348084696	0.963329239	0.960046827	-0.127757913	-0.087732719
0.2	100	0.1	0.01	0.05	5000	35	0.148923294	0.519739936	1.27E-08	0.1	0.680851064	0.217409101	1	-7.50E-18	0.417788618	0.968453103	0.961978353	-0.028030028	0.021694434
0.2	100	0.1	0.01	0.05	5000	36	0.095002188	0.377036041	2.88E-06	0.1	0.777777778	0.152131504	1	-1.27E-17	0.267828954	0.933185753	0.930406227	0.034724235	0.081731973
0.2	100	0.1	0.01	0.05	5000	37	0.091517829	0.511920634	1.52E-09	0.1	0.683673469	0.213873974	1	-1.83E-17	0.385311842	0.953766568	0.953095316	-0.058298506	-0.01982776
0.2	100	0.1	0.01	0.05	5000	38	0.132582034	0.404829753	3.67E-08	0.1	0.764705882	0.178684799	1	1.00E-17	0.331098537	0.956933454	0.949000871	0.039077839	0.086696363
0.2	100	0.1	0.01	0.05	5000	39	0.090260658	0.42061289	4.18E-08	0.1	0.725274725	0.196939964	1	-1.97E-17	0.346125805	0.968550693	0.961940147	0.017957886	0.060587412
0.2	100	0.1	0.01	0.05	5000	40	0.059928283	0.454892415	1.84E-08	0.1	0.736842105	0.195341384	1	-3.25E-17	0.322456109	0.950032512	0.945447665	-0.024080314	0.027775393
0.2	100	0.1	0.01	0.05	5000	41	0.225585076	0.514144947	6.83E-06	0.1	0.673469388	0.217775994	1	-7.65E-18	0.412800015	0.961826079	0.961936113	0.050358609	0.096429498
0.2	100	0.1	0.01	0.05	5000	42	0.072187444	0.464477489	1.92E-09	0.1	0.75	0.212901094	1	-2.71E-17	0.375087887	0.959254285	0.956957388	-0.011208832	0.030967995
0.2	100	0.1	0.01	0.05	5000	43	0.088687212	0.508923044	4.80E-07	0.1	0.67816092	0.20272383	1	-2.45E-17	0.400802838	0.964752785	0.961531807	0.025730003	0.072868172
0.2	100	0.1	0.01	0.05	5000	44	0.050572651	0.52814558	1.29E-11	0.1	0.76	0.25789036	1	-7.61E-18	0.373239358	0.978065548	0.972670084	-0.010295012	0.036015048
0.2	100	0.1	0.01	0.05	5000	45	0.043519527	0.572820348	1.21E-10	0.1	0.641509434	0.2579826	1	-2.52E-17	0.452183932	0.976377946	0.972970512	-0.014591126	0.030983155
0.2	100	0.1	0.01	0.05	5000	46	0.013414249	0.407016677	1.24E-11	0.1	0.69	0.185805998	1	-1.13E-17	0.31125459	0.958865804	0.954478836	-0.076211694	-0.033266194
0.2	100	0.1	0.01	0.05	5000	47	0.106835488	0.409616839	5.30E-10	0.1	0.747572816	0.188498047	1	3.98E-18	0.323807012	0.961710252	0.963338639	-0.021318363	0.020260062
0.2	100	0.1	0.01	0.05	5000	48	0.074163977	0.40156792	5.59E-07	0.1	0.733333333	0.188865909	1	-3.68E-17	0.351981802	0.948372629	0.940421989	0.105358165	0.136494264
0.2	100	0.1	0.01	0.05	5000	49	0.107126058	0.539363491	6.56E-11	0.1	0.717171717	0.220667607	1	3.55E-17	0.4310552	0.963400441	0.962123762	0.027526309	0.058086055
0.2	100	0.1	0.01	0.05	5000	50	0.132844392	0.414703077	9.66E-09	0.1	0.746987952	0.200114235	1	-2.70E-17	0.360978251	0.952836112	0.94903125	-0.015791162	0.029420988
0.2	100	0.1	0.01	0.05	5000	51	0.207646962	0.434065595	5.86E-06	0.1	0.860759494	0.201427608	1	-1.27E-17	0.379128468	0.947555046	0.947042338	0.094098084	0.153147665
0.2	100	0.1	0.01	0.05	5000	52	0.032013064	0.362913255	3.47E-11	0.1	0.785714286	0.15464163	1	1.30E-17	0.279742933	0.947155716	0.935441123	-0.025778606	0.02230009
0.2	100	0.1	0.01	0.05	5000	53	0.074224166	0.4238308	1.63E-08	0.1	0.690721649	0.19404052	1	-3.62E-17	0.346096617	0.959314165	0.952746095	0.015744066	0.063599021
0.2	100	0.1	0.01	0.05	5000	54	0.124539045	0.430362387	7.57E-08	0.1	0.736842105	0.201050547	1	-3.20E-17	0.358577133	0.956890613	0.950478111	0.029457807	0.077693075
0.2	100	0.1	0.01	0.05	5000	55	0.081630692	0.458953122	1.03E-08	0.1	0.681818182	0.179601224	1	-2.99E-18	0.321243148	0.96314547	0.957227308	-0.035875438	0.006366026
0.2	100	0.1	0.01	0.05	5000	56	-0.096686085	0.409293776	3.04E-13	0.1	0.724489796	0.178350302	1	-4.36E-17	0.289727125	0.962420423	0.961758194	-0.060910899	-0.024307592
0.2	100	0.1	0.01	0.05	5000	57	0.197897292	0.523208658	1.29E-11	0.1	0.657894737	0.247324785	1	6.09E-18	0.436611715	0.960840351	0.959068993	-0.007620808	0.028528604
0.2	100	0.1	0.01	0.05	5000	58	0.133255245	0.517877247	4.92E-11	0.1	0.763157895	0.180017595	1	-1.62E-17	0.351654312	0.950518269	0.942418001	0.022665428	0.075231562
0.2	100	0.1	0.01	0.05	5000	59	0.225541932	0.405116819	4.47E-05	0.1	0.705882353	0.195302347	1	2.28E-17	0.341583482	0.958574661	0.953352037	0.005697831	0.056537347
0.2	100	0.1	0.01	0.05	5000	60	0.06509219	0.429098953	6.19E-09	0.1	0.757575758	0.178648457	1	1.14E-17	0.333630377	0.952800689	0.944020629	0.042707355	0.102826719
0.2	100	0.1	0.01	0.05	5000	61	0.096970884	0.481045603	1.50E-11	0.1	0.708737864	0.209897038	1	1.21E-17	0.39375577	0.964998433	0.959275109	0.028339076	0.066159354
0.2	100	0.1	0.01	0.05	5000	62	0.165472865	0.495082253	1.91E-07	0.1	0.696969697	0.216967095	1	7.40E-18	0.42507877	0.965043684	0.964174111	0.030069819	0.070744844
0.2	100	0.1	0.01	0.05	5000	63	0.090781098	0.508185327	1.36E-10	0.1	0.745098039	0.20351006	1	2.86E-17	0.37076162	0.959182242	0.955435847	0.004689553	0.05262154
0.2	100	0.1	0.01	0.05	5000	64	0.00905024	0.381598456	3.17E-10	0.1	0.697674419	0.17968113	1	1.65E-17	0.302473974	0.939536194	0.93338997	-0.081672714	-0.030224613
0.2	100	0.1	0.01	0.05	5000	65	0.118630136	0.658425423	6.80E-11	0.1	0.623762376	0.268307547	1	1.67E-17	0.492545115	0.963918645	0.960949243	0.012128815	0.060963311
0.2	100	0.1	0.01	0.05	5000	66	0.154956308	0.398069095	2.01E-06	0.1	0.654205607	0.186811218	1	-1.06E-17	0.365449504	0.968688928	0.962608394	0.025349982	0.068861454
0.2	100	0.1	0.01	0.05	5000	67	0.109274019	0.49047437	1.31E-09	0.1	0.835164835	0.193291895	1	-1.28E-17	0.375899608	0.954074697	0.94994633	0.084223481	0.138834477
0.2	100	0.1	0.01	0.05	5000	68	0.006664504	0.425381665	6.35E-10	0.1	0.742268041	0.170043252	1	3.32E-17	0.300663899	0.956478357	0.953948802	-0.014192613	0.02901724
0.2	100	0.1	0.01	0.05	5000	69	0.008684103	0.388101795	8.18E-08	0.1	0.697916667	0.168802606	1	2.26E-18	0.293853205	0.945841613	0.943699188	-0.010805707	0.029943028
0.2	100	0.1	0.01	0.05	5000	70	0.081568416	0.449534426	4.23E-07	0.1	0.755319149	0.191072523	1	2.13E-17	0.350222071	0.959130694	0.949197401	0.053396482	0.119168802
0.2	100	0.1	0.01	0.05	5000	71	0.015309687	0.490829471	4.48E-10	0.1	0.699115044	0.226284192	1	4.09E-17	0.359507929	0.971440227	0.966462826	-0.014287301	0.036772511
0.2	100	0.1	0.01	0.05	5000	72	0.091195774	0.455971118	2.23E-05	0.1	0.609756098	0.200116973	1	-1.90E-17	0.379384614	0.959275221	0.958931845	0.048909251	0.091157446
0.2	100	0.1	0.01	0.05	5000	73	0.07809095	0.590364754	8.67E-09	0.1	0.627659574	0.272681328	1	-5.14E-17	0.516865428	0.973890713	0.969434064	-0.027916482	0.017547694
0.2	100	0.1	0.01	0.05	5000	74	0.05783368	0.360445192	2.57E-08	0.1	0.663551402	0.174123694	1	7.56E-18	0.288341348	0.94716792	0.94327823	-0.003806477	0.033780778
0.2	100	0.1	0.01	0.05	5000	75	0.027778843	0.373861473	3.62E-08	0.1	0.728070175	0.151060061	1	-4.69E-17	0.244940046	0.947008021	0.939115277	-0.051815475	-0.003211197
0.2	100	0.1	0.01	0.05	5000	76	0.044915671	0.375863794	7.86E-09	0.1	0.75	0.131139774	1	-1.78E-17	0.26952487	0.945620424	0.931965808	0.018164338	0.070520207
0.2	100	0.1	0.01	0.05	5000	77	0.023200727	0.559522932	4.76E-12	0.1	0.710843373	0.239927289	1	-2.64E-17	0.440211782	0.966792087	0.964212931	-0.096562988	-0.049473117
